id,Nombre,datasketch,pacifista,ojoalapaz,indepaz,ONU,Defensoria,Unidad de Victimas,Somos Defensores,Cinep. Noche y Niebla,CODHES,Colectivo de Abogados José Alvear Restrepo Cajar,Género,Fecha,Municipio,Departamento,Tipo de líder,Cargo,Móvil,Otros,Fuentes
alfredo-manuel-palacio,Alfredo Manuel Palacio Jimenez,si,si,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-08-12,Aracataca,Magdalena,Líder comunal,Miembro de la Junta de Accion Comunal del barrio 2 de febrero de Aracataca,El lider social se desplazaba en motocicleta junto a su esposa; cuando fue interceptado por dos sujetos; tambien en moto; que le propinaron un disparo en la cabeza y acabaron con su vida.,,http://wakende.sicodhes.org/reports/view/106828
jorge-eliecer-roa,Jorge Eliecer Roa Patino,si,si,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-08-13,Calamar,Guaviare,Líder comunitario,Ex alcalde de Miraflores,,Al parecer el homicidio forma parte del -genocidio contra la Union Patriotica- ; pues durante su gestion como alcalde,http://wakende.sicodhes.org/reports/view/106893
jose-garcia-amariles,Jose Garcia Amariles,si,si,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-08-15,Valdivia,Antioquia,Líder campesino o agrario,Lider campesino de la Mesa Municipal de Victimas,Fue asesinado mientras se encontraba en su residencia ,,http://wakende.sicodhes.org/reports/view/106894
luis-alberto-rivas,Luis Alberto Rivas Gomez,si,si,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-08-18,Turbo,Antioquia,Líder afrodescendiente,Miembro de la Autoridad Nacional Afrocolombiana; Anafro; y del Proceso de Comunidades Negras en Colombia,Fue asesinado en su residencia,,http://wakende.sicodhes.org/reports/view/106933
marco-tulio-grajales,Marco Tulio Grajales,si,si,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-08-19,Armenia,Quindio,Líder comunal,Candidato a la Junta de Acción Local de la comuna 10,Fue asesinado mientras se encontraba en su puesto de comida en el sur de la ciudad.,,http://wakende.sicodhes.org/reports/view/106977
holmes-alberto-niscue,Holmes Alberto Niscue,si,si,,,,,,,,,,M,2018-08-19,Tumaco,Nariño,Líder indígena,Líder del resguardo indígena Awá del Gran Rosario,"Fue asesinado por dos sujetos armados a solo 200 metros de la estación de Policía del corregimiento de La Guayacana, de Tumaco",,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
huber-hoyos,Huber Hoyos,si,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-08-20,Almaguer,Cauca,Líder indígena,Integrante del proceso campesino indigena del municipio de Almaguer,Fue atacado con arma de fuego,,http://wakende.sicodhes.org/reports/view/106972
jefferson-arevalo,Jefferson Arévalo,si,si,,,,,,,,,,M,2018-08-23,Puerto Rico,Meta,Líder comunitario,Miembro de la Unión Patriótica y de la Corporación Reiniciar,Su cuerpo fue encontrado por campesinos de la región en zona rural de Puerto Rico,,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
hector-fabio-montoya,Hector Fabio Montoya,si,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-08-24,Florencia,Caquetá,Líder comunitario,Coordinador de la fundacion Nuevo Amanecer,Fue asesinado Hector Fabio Montoya Orejuela junto a su esposa; Yudi Paola Garcia; cuando se movilizaban por la carretera que conduce de Florencia a Morelia; Caqueta.,,http://wakende.sicodhes.org/reports/view/106974
luis-henry-vera,Luis Henry Vera Gamboa,si,NA,,,,,,,,,,M,2018-08-24,Chimichagua,Cesar,Líder comunal,"Presidente de la Junta de Acción Comunal de la vereda El Desengaño, jurisdicción del municipio de Chimichagua, Cesar, también se desempeñaba como integrante de la Mesa Regional Campesina del Perijá.","El líder se encontraba en compañía de su esposa y un trabador de la finca del caserío Los Brazos. De acuerdo con las autoridades, hasta el lugar llegó un hombre a pie quien sin mediar palabras disparó contra el líder comunitario; por lo que el trabajador Emilio Carvajalino intentó defenderlo, recibiendo cinco impactos de bala a la altura del abdomen, espalda y brazo derecho, muriendo ambos en el sitio; mientras la mujer resultó herida con cuatro tiros en la zona intercostal y brazo derecho.",,https://www.elheraldo.co/cesar/matan-tiros-lider-social-y-un-amigo-en-chimichagua-cesar-533970
jorge-enrique-monsalve,Jorge Enrique Monsalve Giraldo,si,si,,,,,,,,,,M,2018-08-25,Tarazá,Antioquia,Líder comunal,"Presidente de la Junta de Acción Comunal de la vereda San Antonio de San José de Uré (Córdoba), y líder de sustitución de cultivos de uso ilícito",Su cuerpo fue encontrado en una carretera cerca Tarazá el sábado 25 con signos de violencia y dos tiros en la cabeza,,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
jose-pineda,José Alberto Pineda Morales,si,NA,,,,,,,,,,M,2018-08-26,Lejanías,Meta,Líder campesino o agrario,"Miembro de la Junta de Acción Comunal de la vereda Albanía, municipio de Lejanías en el Meta.",,,
james-escobar,James Escobar,si,si,,,,,,,,,,M,2018-08-29,Tumaco,Nariño,Líder comunitario,"Miembro de la Junta Veredal de Miras Palmas, también hacía parte de la junta directiva del Consejo Comunitario Alto Mira y Frontera en Tumaco","Su cuerpo fue un día después de su muerte, en una orilla del río Mira, en el departamento de Nariño, con varios impactos de bala",,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
oliver-herrera,Óliver Herrera,si,si,,,,,,,,,,M,2018-08-31,San Juan de Lozada,Meta,Líder comunal,Expresidente de la Junta de Acción Comunal de la vereda Brisas del Guayabero (zona rural del Meta) y miembro de la Asociación Campesina Ambiental Losada Guayabero (ASCAL-G),Fue asesinado el pasado 31 de agosto en horas de la noche por dos sicarios que irrumpieron en su casa y le dispararon,,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
alirio-arenas,Alirio Antonio Arenas Gómez,si,si,,,,,,,,,,M,2018-09-02,Ocaña,Norte de Santander,Líder comunal,"Presidente de la Junta de Acción Comunal de la vereda San Isidro y Concejal de Convención, Norte de Santander.","El pasado 2 de septiembre en la madrugada fue asesinado en el barrio Belén, de Ocaña, por hombres que le dispararon varias veces.",,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
norberto-alonso-gutierrez,Norberto Alonso Gutiérrez,si,si,NA,NA,NA,NA,NA,NA,NA,si,NA,M,2018-09-03,Tarazá,Antioquia,Líder comunal,Presidente de la Junta de Accion Comunal de la Caucana en Taraza,Hombres armados llegaron a su vivienda y le dispararon con arma de fuego.,,http://wakende.sicodhes.org/reports/view/106973
leidy-correa,Leidy Correa,si,si,,,,,,,,,,F,2018-09-08,Peque,Antioquia,Líder comunal,Secretaria en la Junta de Acción Comunal en la vereda Guayabal,"Estuvo desaparecida desde el pasado 5 de septiembre y su cuerpo apareció hasta el 8 con golpes en su cabeza, su brazo y con señales de tortura",,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
omar-pallares,Ómar Pallarés,si,si,,,,,,,,,,M,2018-09-12,Galeras,Sucre,Líder comunitario,Líder reconocido por las personas más necesitadas de su comunidad,,,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
alipio-salazar-aviles,Alipio Salazár Avilés,si,NA,,,,,,,,,,M,2018-09-25,Baraya,Huila,Líder comunal,"Presidente de la Junta de Acción Comunal de la vereda El Vaticano, municipio de Baraya, norte del departament del Huila.","Fue encontrado muerto a las afueras de su vivienda, presentaba una herida en la espalda, causada por arma de fuego.",,http://www.pitalitonoticias.com/2018/09/identifican-lider-comunal-asesinado.html
jaime-rivera,Jaime Rivera,si,si,,,,,,,,,,M,2018-10-06,Bolívar,Cauca,Líder comunitario,Apoyaba la sustitución de cultivos de uso ilícito en esta zona del Cauca,"Hombres armados entraron a su casa en la madrugada del pasado 6 de octubre, lo torturaron y luego lo asesinaron",,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
jhorman-arlez-ipia,Jhorman Arlex Ipia,si,si,,,,,,,,,,M,2018-10-07,Corinto,Cauca,Líder campesino o agrario,Miembro activo de la Asociación de Trabajadores Campesinos y de la Zona de Reservas Campesinas,"Fue asesinado por hombres armados que le dispararon en 6 ocasiones, una de ellas en la cabeza, por lo que falleció al instante",,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
oscar-adolfo-quenan,Óscar Adolfo Quenán Toro,si,NA,,,,,,,,,,M,2018-10-10,San Miguel,Putumayo,Líder comunal,Fiscal de la Junta de Acción Comunal de la vereda Nueva Albania.,,,http://www.conexionputumayo.com/otro-lider-comunal-fue-asesinado-en-el-sur-del-departamento-del-putumayo/
oscar-anibal-espana,Óscar Aníbal España,si,si,,,,,,,,,,M,2018-10-10,Cartagena del Chairá,Caquetá,Líder comunal,Vicepresidente de la Junta de Acción Comunal de la vereda El Recreo,El líder se encontraba en su finca ordeñando vacas cuando algunos hombres armados se le acercaron y le dispararo,,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
dioseli-noriega,Dioselí Noriega,si,si,,,,,,,,,,M,2018-10-13,Convención,Norte de Santander,Líder comunal,Presidente de la Junta de Acción Comunal de la vereda La Laguna,"Se dirigía a la vereda La Laguna en una motocicleta con dos menores de edad, fue interceptado y asesinado",,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
henry-hernandez,Henry Alexander Hernández,si,NA,,,,,,,,,,M,2018-10-16,Puerto Lleras,Meta,Lider campesino o agrario,Dirigente agropecuario ,Fue asesinado a tiros en una finca de la zona rural donde trabajaba.,,https://adsamericas.org/ads-condena-asesinato-de-dos-dirigentes-agropecuarios-en-el-meta/
jesus-colmenares,Jesús Manuel Colmenares Quevedo,si,NA,,,,,,,,,,M,2018-10-16,Puerto Lleras,Meta,Lider campesino o agrario,Dirigente agropecuario ,Fue asesinado a tiros en una finca de la zona rural donde trabajaba.,,https://adsamericas.org/ads-condena-asesinato-de-dos-dirigentes-agropecuarios-en-el-meta/
maria-caicedo-muñoz,María Caicedo Muñoz,si,si,,,,,,,,,,F,2018-10-20,Argelia,Cauca,Líder campesino o agrario,Integrante del Comité de Mujeres de la Asociación de Mujeres Campesinas de Argelia y de la Asociación Campesina de Trabajadores de Argelia,"María Caicedo fue secuestrada en la noche del 20 de octubre cuando hombres armados llegaron a su casa y la obligaron a salir con rumbo desconocido. Tras una semana de búsqueda por parte de la comunidad, el cuerpo de María fue encontrado sin vida a orillas del río Macay.",,https://www.colombia.com/actualidad/judicial/quien-era-la-lider-social-maria-caicedo-munoz-209430
eladio-de-jesus-posso,Eladio de Jesús Posso Espinosa,si,si,,,,,,,,,,M,2018-10-31,Tarazá,Antioquia,Líder comunal,Tesorero de la Junta de Acción Comunal de la vereda El Triunfo,Asesinado con arma blanca,,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
javier-ancizar-fernandez,Javier Ancizar Fernández,si,si,,,,,,,,,,M,2018-11-01,Suárez,Cauca,Líder comunitario,Dirigente de la Asociación de Institutores y Trabajadores de la Educación del Cauca,"Sujetos armados lo interceptaron en un sector conocido como el Hato, mientras el manejaba su vehículo",,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
edilberto-nino-cristancho,Edilberto Niño Cristancho,si,si,,,,,,,,,,M,2018-11-04,Villavicencio,Meta,Líder sindical,Líder sindical en la empresa palmera Aceites Manuelita,Fue apuñalado por desconocidos,,http://ail.ens.org.co/noticias/sintraimagra-pide-a-fiscalia-esclarecer-brutal-asesinato-de-dirigente-sindical-del-meta/
carlos-baron,Carlos Barón,si,si,,,,,,,,,,M,2018-11-08,La Calera,Cundinamarca,Líder comunal,"Presidente de la Junta de Acción Comunal de la vereda Tunjuaque, ubicada en La Calera, Cundinamarca",Recibió varias puñaladas con arma blanca en el tórax por un desconocido que lo interceptó en moto,,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
luis-tarazona-salamanca,Luis Tarazona Salamanca,si,si,,,,,,,,,,M,2018-11-08,Tibú,Norte de Santander,Líder campesino o agrario,Minero artesanal y coordinaba un comité veredal de la Asociación Campesina del Catatumbo (Ascamcat),Fue atacado a tiros junto a su esposa,,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
jorge-yepes,Jorge Yepes Mendoza,si,NA,,,,,,,,,,M,2018-11-09,Ovejas,Sucre,Líder comunal,Miembro de la Junta de Acción Comunal de Macayepos.,"Recibió varios impactos de bala en la espalda, lo que le provocó la muerte inmediatamente.",,https://www.eluniversal.com.co/sucesos/asesinan-miembro-de-la-jac-del-corregimiento-de-macayepo-291574-OUEU409531
hector-fabio-almairo,Héctor Fabio Almairo,si,NA,,,,,,,,,,M,2018-11-11,La Macarena,Meta,Líder comunal,Presidente de la Juanta de Acción Comunal de la vereda Getsemaní y hacía parte de la Coordinación Nacional de Cultivadores de Coca y Amapola (COCCAM).,"El líder fue interceptado por varios hombres cuando se movilizaba en una motocicleta en el municipio de La Macarena, Meta.",,https://www.elespectador.com/noticias/judicial/asesinan-otro-lider-social-esta-vez-en-la-macarena-meta-articulo-823198
alvaro-gomez-garzon,Álvaro Gómez Garzón,si,NA,,,,,,,,,,M,2018-11-13,Argelia,Cauca,Líder comunitario,"Miembro la Junta de Acción Comunal de la vereda San Alfonso, así como de la Asociación Campesina de Trabajadores de Balboa (Ascatbal)","Fue requerido en un retén militar entre los municipios de Argelia y Balboa, sur del Cauca, donde, por circunstancias que se investigan, un uniformado disparó y le quitó la vida.",Al parecer fue un error militar,https://www.eltiempo.com/colombia/otras-ciudades/oficial-de-ejercito-admite-que-muerte-de-lider-fue-error-en-cauca-293202
otoniel-barreto-londono,Otoniel Barreto Londoño,si,si,,,,,,,,,,M,2018-11-15,Ciénaga,Magdalena,Líder comunal,"Líder de la Junta de Acción Comunal de la vereda Mocoa, en el corregimiento de Palmor, Sierra Nevada de Santa Marta",La víctima se hallaba en su finca cafetera trabajando como de costumbre y hasta allí habrían llegado varios desconocidos quien tras ubicarlo lo atacaron a tiros causándole la muerte de forma instantánea,,http://www.elinformador.com.co/index.php/judiciales/71-judiciales-local/190121-asesinan-de-varios-tiros-a-un-lider-comunal-en-su-finca
gladis-rivera-champeno,Gladis Rivera Champeño,si,NA,,,,,,,,,,F,2018-11-28,Toribío,Cauca,Líder indígena,Presidenta de la Junta de Acción Comunal de la vereda La Laguna,Fue asesinada en un ataque armado,,https://www.elheraldo.co/colombia/asesinan-lider-social-e-indigena-en-el-municipio-de-toribio-norte-del-cauca-571420
jose-antonio-navas,José Antonio Navas,si,si,,,,,,,,,,M,2018-11-29,Tibú,Norte de Santander,Líder comunal,Directivo de la Junta de Acción Comual de la vereda El Líbano,Recibió varios impactos de bala,,https://www.semana.com/nacion/articulo/asesinan-a-jose-antonio-navas-lider-social-en-tibu/592757
hector-ramiro-garcia,Héctor Ramiro García,si,si,,,,,,,,,,M,2018-12-02,Ricaurte,Nariño,Líder indígena,Líder fundador de la organización CAMAWAR,"Sicarios ingresaron al Resguardo Palmar Medio Imbi, en la madrugada del domingo 2 de diciembre, cuando estaba finalizando la Asamblea para elección del nuevo Gobernador indígena.",,https://radiojgm.uchile.cl/colombia-20-lideres-sociales-asesinados-en-noviembre/
arturo-garcia,Arturo García,si,si,,,,,,,,,,M,2018-12-02,Ricaurte,Nariño,Líder indígena,Gobernador de la organización CAMAWAR,"Sicarios ingresaron al Resguardo Palmar Medio Imbi, en la madrugada del domingo 2 de diciembre, cuando estaba finalizando la Asamblea para elección del nuevo Gobernador indígena.",,https://radiojgm.uchile.cl/colombia-20-lideres-sociales-asesinados-en-noviembre/
luis-neider-prado,Luis Neider Prado Medina,si,si,,,,,,,,,,M,2018-12-07,Caloto,Cauca,Líder indígena,Representante de colectivos comuneros del norte del Cauca,Desconocidos armados atacaron a Luis Neider Prado en el corregimiento El Palo,,https://www.elpais.com.co/judicial/asesinan-a-otro-lider-social-e-integrante-de-la-marcha-patriotica-en-corinto-cauca.html
edwin-dagua-ipia,Edwin Dagua Ipia,si,si,,,,,,,,,,M,2018-12-07,Caloto,Cauca,Líder indígena,Gobernador del resguardo indígena Huellas Caloto,Dagua fue asesinado por hombres armados en una carretera de la zona rural del municipio de Caloto,,https://pacifista.tv/notas/lideres-sociales-asesinados-inicio-implementacion/
gilberto-antonio-zuluaga,Gilberto Antonio Zuluaga Ramírez,si,si,,,,,,,,,,M,2018-12-09,Corinto,Cauca,Líder campesino o agrario,Líder campesino e integrante de Marcha Patriótica,Una persona desconocida le disparó en la cabeza,,https://www.elpais.com.co/judicial/asesinan-a-otro-lider-social-e-integrante-de-la-marcha-patriotica-en-corinto-cauca.html
jesus-ignacio-gomez-avila,Jesús Ignacio Gómez Ávila,si,NA,,,,,,,,,,M,2018-12-20,San Vicente del Caguán,Caquetá,Líder comunitario,Líder cívico,"Su cuerpo fue hallado en la vereda Minas Blancas, en Caquetá",,https://www.elespectador.com/noticias/politica/el-duro-relato-del-esposo-de-la-psicologa-asesinada-en-caqueta-articulo-830258
gilberto-valencia,Gilberto Valencia,si,si,,,,,,,,,,M,2019-01-01,Suárez,Cauca,Líder comunitario,"Líder del grupo ""Los Herederos"", y con su iniciativa ""Diálogos itinerantes para la paz"" ","Fue atacado a tiros por otro hombre, al parecer en estado de embriaguez, mientras departía en su municipio celebrando el comienzo de año nuevo",,https://www.publimetro.co/co/noticias/2019/01/02/asesinan-lider-social-gilberto-valencia.html
jesus-adier-perafan,Jesús Adier Perafán Correa,si,si,,,,,,,,,,M,2019-01-02,Caicedonia,Valle del Cauca,Líder comunal,Presidente de la Junta de Acción Comunal en el municipio de Caicedonia,El hombre se encontraba en una tienda de su propiedad en la noche del pasado 31 de diciembre cuando llegaron varios sicarios y le dispararon en repetidas ocasiones,,https://www.bluradio.com/cali/asesinan-lider-comunal-en-caicedonia-valle-del-cauca-201399-ie4370686
jose-rafael-solano,José Rafael Solano,si,si,,,,,,,,,,M,2019-01-04,Zaragoza,Antioquia,Líder comunal,Presidente de la Junta de Acción Comunal en el municipio de Zaragoza y Caucacia,Fue asesinado a tiros,,https://www.telesurtv.net/news/colombia-suman-cuatro-asesinatos-lideres-sociales-20190106-0005.html
wilson-perez-ascanio,Wilson Pérez Ascanio,si,si,,,,,,,,,,M,2019-01-04,Hacarí,Norte de Santander,Líder comunitario,"Miembro del movimiento Popular por la Constituyente, MPC ",Fue interceptado por hombres desconocidos quienes lo abalearon,,http://caracol.com.co/emisora/2019/01/06/cucuta/1546813843_726849.html
wilmer-antonio-miranda,Wilmer Antonio Miranda,si,si,,,,,,,,,,M,2019-01-04,Cajibio,Cauca,Líder campesino o agrario,Miembro de la de la Asociación de Trabajadores Campesinos de Cajibio,"Cuatro hombres armados vestidos de civil y portando armas largas, dispararon contra el defensor de Derechos Humanos, Wilmer Antonio Miranda",,https://www.elespectador.com/noticias/nacional/wilmer-antonio-miranda-tercer-lider-social-asesinado-en-lo-que-va-de-2019-articulo-832494
maritza-quiroz,Maritza Quiroz,si,si,,,,,,,,,,F,2019-01-06,Santa Marta,Magdalena,Líder comunitario,Líder delegada de su comunidad en el Plan de Acción para la Transformación Regional (PATR),Asesinada a tiros por desconocidos en una zona rural de Magdalena.,,https://www.publimetro.co/co/noticias/2019/01/06/asesinan-a-una-lider-de-victimas-de-conflicto-en-el-departamento-de-magdalena.html
miguel-antonio-gutierrez,Miguel Antonio Gutiérrez,si,si,,,,,,,,,,M,2019-01-07,Chairá,Caquetá,Líder comunal,"Presidente de la Junta de Acción Comunal (JAC) del barrio de La Victoria, Chairá",Fue ultimado a tiros por varios hombres en su hogar,,http://contagioradio.decemedialab.com/asesinan-al-lider-social-miguel-antonio-gutierrez-caqueta/
faiber-manquillo-gomez,Faiber Manquillo Gómez,si,NA,,,,,,,,,,M,2019-01-11,El Rosario,Nariño,Líder campesino o agrario,Líder campesino de Mercaderes (Cauca),El 26 de diciembre fue citado por otro hombre a través de redes sociales para cerrar un negocio y que desde ese momento no se conocía su paradero.,,https://www.eltiempo.com/colombia/otras-ciudades/hallan-a-dirigente-campesino-del-cauca-asesinado-en-narino-313336
leonardo-nastacuas-rodriguez,Leonardo Nastacuás Rodríguez ,si,si,,,,,,,,,,M,2019-01-14,Ricaurte,Nariño,Líder indígena,Líder awá del resguardo de Cuascuabi,Recibió múltiples impactos de balas que le propinaron las personas en su vivienda,,https://www.telesurtv.net/news/asesinan-lider-social-narino-colombia-leonardo-nastacuas-rodriguez-20190114-0006.html
victor-trujillo,Víctor Trujillo,si,si,,,,,,,,,,M,2019-01-15,Montecristo,Bolívar,Líder comunitario,Miembro de la junta directiva de Aheramigua y dirigente de jóvenes,,,https://www.rcnradio.com/colombia/caribe/denuncian-asesinato-de-lider-social-en-bolivar
luis-alfredo-contreras,Luis Alfredo Contreras Ortega,si,si,,,,,,,,,,M,2019-01-17,Sardinata,Norte de Santander,Líder comunitario,Lideraba proyectos de erradicación y sustitución de cultivos de coca por cacao,"Luis Alfredo fue llevado por los desconocidos en su camioneta. Posteriormente, en el sector El Higuerón, en la vía que del casco urbano de Sardinata conduce al corregimiento de Las Mercedes, fue torturado, baleado y le regaron ácido en el rostro. Las balas lo impactaron en el pecho y la cabeza, ocasionándole la muerte de manera inmediata, hacia las 10:00 de la noche de ese jueves.",,https://www.laopinion.com.co/judicial/era-un-lider-comunal-hombre-asesinado-brutalmente-en-el-catatumbo-169756#OP
maritza-ramirez-chaverra,Maritza Ramírez Chaverra,si,si,,,,,,,,,,F,2019-01-25,Tumaco,Nariño,Líder comunal,Presidenta de la junta de acción comunal de Agua Clara,Recibió una golpiza por parte de desconocidos,,https://programaacua.org/2019/01/25/ya-estamos-cansados-dice-lider-social-en-tumaco-tras-asesinato-de-maritza-ramirez-chaverra/
samuel-gallo,Samuel Gallo,si,NA,,,,,,,,,,M,2019-01-26,El Peñol,Antioquia,Líder comunitario,Veterinario y líder juvenil,El joven fue atacado por dos hombres que con arma blanca le propinaron la muerte cuando salía de una veterinaria en la cual trabajaba,,https://www.colombian.com.co/actualidad/samuel-gallo-veterinario-y-lider-juvenil-fue-asesinado-por-2-hombres-a-cuchillo/
jose-jair-orozco,José Jair Orozco,si,NA,,,,,,,,,,M,2019-01-29,Cartago,Valle del Cauca,Líder comunal,Miembro de la Junta de Vivienda Comunitaria,"Fue baleado por sicarios, cerca de su vivienda",,https://noticias.canalrcn.com/nacional-regiones-pacifico/asesinan-lider-comunal-cartago-valle-del-cauca
jose-arquimedes-moreno,José Arquímedes Moreno,si,NA,,,,,,,,,,M,2019-02-10,Tibú,Norte de Santander,Líder comunal,"Miembro de una Junta de Acción Comunal. ""Según la Asociación Campesina del Catatumbo (ASCAMCAT),  trabajaba como parte del Comité de integración social del sector ""Río de oro""",El líder fue atacado por dos hombres armados que se desplazaban en moto y dispararon contra la humanidad de Moreno mientras se desplazaba hacia su casa en  la vereda T-25 los Patios,,"https://www.semana.com/nacion/articulo/jose-arquimedes-moreno-el-tercer-lider-social-asesinado-en-catatumbo/600941, http://www.contagioradio.com/lider-social-jose-arquimedes-moreno-fue-asesinajose-arquimedes-moreno-tercer-lider-social-asesinado-en-el-catatumbo-en-2019-articulo-61484/"
jose-victor-ceballos-epinayu,José Víctor Ceballos Epinayu,si,NA,,,,,,,,,,M,2019-02-19,Rioacha,La Guajira,Líder indígena,"Profesor en la Institución Etnoeducativa Murray, también era miembro activo del movimiento indígena Nación Wayuu",Cuando iba saliendo de su casa y fue atacado con arma de fuego por sicarios que se movilizaban en una motocicleta.,,https://www.elheraldo.co/la-guajira/asesinan-en-riohacha-lider-y-docente-wayuu-598668
